ID,착과량(int)
TEST_0936,115.08478072335932
TEST_0937,127.45145521262675
TEST_0938,233.78716966645294
TEST_0939,141.97230102163041
TEST_0940,223.01154501983382
TEST_0941,151.3733389696005
TEST_0942,151.7923721131217
TEST_0943,555.7060987271705
TEST_0944,243.45932123861104
TEST_0945,650.9964931124559
TEST_0946,183.69811922922247
TEST_0947,752.946414940886
TEST_0948,269.2958929470583
TEST_0949,455.62702035014934
TEST_0950,346.5005758962885
TEST_0951,631.8629775190795
TEST_0952,147.98671593088284
TEST_0953,453.83110672831435
TEST_0954,345.89050934873035
TEST_0955,591.1442137702952
TEST_0956,713.1855037854225
TEST_0957,146.88605411226933
TEST_0958,449.14056704833695
TEST_0959,549.9917679989442
TEST_0960,216.50913551075837
TEST_0961,346.05745995444454
TEST_0962,445.05172838968514
TEST_0963,46.560492908766804
TEST_0964,387.008567655098
TEST_0965,140.8278362127533
TEST_0966,364.0674281227925
TEST_0967,337.26583542405615
TEST_0968,546.8441212973393
TEST_0969,346.1831163145214
TEST_0970,111.27120851573271
TEST_0971,518.443142573529
TEST_0972,271.54165410692576
TEST_0973,455.86721307969333
TEST_0974,356.29139343559393
TEST_0975,627.1598368016357
TEST_0976,558.4466902806079
TEST_0977,252.0513595423983
TEST_0978,253.7076067491086
TEST_0979,259.3926028173237
TEST_0980,239.84202073842545
TEST_0981,144.21066944231046
TEST_0982,47.137734438471824
TEST_0983,360.14514300000906
TEST_0984,193.97710399161292
TEST_0985,644.1895847188575
TEST_0986,760.2221154704725
TEST_0987,49.23641443078711
TEST_0988,245.09686820932683
TEST_0989,652.9793827548108
TEST_0990,447.19461922013465
TEST_0991,469.22485283575384
TEST_0992,230.9979021449829
TEST_0993,752.9335157739417
TEST_0994,459.935602677426
TEST_0995,449.342091254012
TEST_0996,149.77744435116153
TEST_0997,671.4402195252858
TEST_0998,437.2546868243596
TEST_0999,577.3284032657093
TEST_1000,616.3853657894459
TEST_1001,547.2643253796857
TEST_1002,749.9431698753508
TEST_1003,650.0435521004727
TEST_1004,233.27066833315337
TEST_1005,444.3978167320256
TEST_1006,245.25425471151328
TEST_1007,749.3124891728012
TEST_1008,446.84757085466515
TEST_1009,741.0943999225067
TEST_1010,342.4181279358912
TEST_1011,555.1247608360932
TEST_1012,560.3826958281052
TEST_1013,541.9648232960869
TEST_1014,354.2624411920797
TEST_1015,242.3446350588821
TEST_1016,450.73272202910675
TEST_1017,654.399817233504
TEST_1018,451.9857268328843
TEST_1019,420.5926726859799
TEST_1020,155.7764733565005
TEST_1021,349.12134065494627
TEST_1022,383.9130339268179
TEST_1023,133.39594037008087
TEST_1024,241.15927377365682
TEST_1025,443.16886157683507
TEST_1026,637.2097062051158
TEST_1027,250.37243846962224
TEST_1028,751.8053622132514
TEST_1029,90.78554388716215
TEST_1030,448.1190037437855
TEST_1031,662.7937531530423
TEST_1032,115.2773592592076
TEST_1033,695.5533849876202
TEST_1034,660.1615475296426
TEST_1035,539.288385424614
TEST_1036,647.4647431345844
TEST_1037,548.9078927016873
TEST_1038,350.0866156985183
TEST_1039,274.8398316509344
TEST_1040,552.1501330531577
TEST_1041,656.5060370515499
TEST_1042,362.043432978855
TEST_1043,358.46719000565747
TEST_1044,38.92776410120598
TEST_1045,439.6656449595756
TEST_1046,345.7453884087045
TEST_1047,344.33731249567745
TEST_1048,146.22542110121174
TEST_1049,154.65995924837614
TEST_1050,745.010836252452
TEST_1051,243.11872795679562
TEST_1052,570.2083434628712
TEST_1053,345.09963945638196
TEST_1054,555.454379757177
TEST_1055,337.12280119019636
TEST_1056,561.5180651076367
TEST_1057,380.1051201604464
TEST_1058,555.9542267344951
TEST_1059,84.69192678880101
TEST_1060,755.8057873600105
TEST_1061,549.9108701118197
TEST_1062,441.43182664693836
TEST_1063,755.7823176392828
TEST_1064,654.7599285806607
TEST_1065,656.552481064203
TEST_1066,571.0077045922394
TEST_1067,474.2953023856629
TEST_1068,151.87722735945306
TEST_1069,440.6284002399083
TEST_1070,152.80274232057727
TEST_1071,756.2357201523777
TEST_1072,146.0608067289184
TEST_1073,357.7168672291923
TEST_1074,452.069284908638
TEST_1075,155.6569941427487
TEST_1076,564.6204091792893
TEST_1077,139.55654700197317
TEST_1078,545.6640638599463
TEST_1079,250.98663122796586
TEST_1080,754.727240145542
TEST_1081,560.1068680932478
TEST_1082,45.739470468732364
TEST_1083,618.3248037191177
TEST_1084,639.5146593814825
TEST_1085,561.1866136276766
TEST_1086,355.7777942906845
TEST_1087,350.25679135387213
TEST_1088,515.2503971600775
TEST_1089,35.00264971267304
TEST_1090,343.73114144409374
TEST_1091,258.3522168167073
TEST_1092,447.30660218824715
TEST_1093,154.8272652395822
TEST_1094,603.3135731515658
TEST_1095,180.86721827419814
TEST_1096,51.762651434580164
TEST_1097,693.6669624937341
TEST_1098,757.287080556827
TEST_1099,255.10450849825924
TEST_1100,346.82134374873124
TEST_1101,43.61767215878696
TEST_1102,642.8967410451102
TEST_1103,212.86893532122946
TEST_1104,148.03477093908214
TEST_1105,759.2874102934637
TEST_1106,145.74350323513337
TEST_1107,648.6780884134473
TEST_1108,556.0914276171065
TEST_1109,348.17418007102674
TEST_1110,548.1265988447855
TEST_1111,538.0887977377681
TEST_1112,477.30285121268787
TEST_1113,661.7884315381964
TEST_1114,537.9146829626536
TEST_1115,329.9069298981002
TEST_1116,452.97427014516137
TEST_1117,650.1548995325884
TEST_1118,249.28126080810898
TEST_1119,641.5318842544851
TEST_1120,160.36514353821363
TEST_1121,133.14694331281112
TEST_1122,151.22582548441943
TEST_1123,540.3754417802975
TEST_1124,161.43976622167986
TEST_1125,270.1093358321998
TEST_1126,562.1304776334264
TEST_1127,156.62221328299574
TEST_1128,377.80337225552984
TEST_1129,756.3134697415087
TEST_1130,657.0216651603318
TEST_1131,564.659400995735
TEST_1132,78.00386711209893
TEST_1133,646.6393110018677
TEST_1134,545.0270336988535
TEST_1135,155.59564536629614
TEST_1136,400.5151137700951
TEST_1137,686.5958320239356
TEST_1138,345.4868779951769
TEST_1139,536.4051405650329
TEST_1140,375.94554395514115
TEST_1141,458.2525876646826
TEST_1142,148.56537089813565
TEST_1143,543.914304770266
TEST_1144,250.8824790757526
TEST_1145,660.8508491169529
TEST_1146,331.8271372490619
TEST_1147,162.92182230270777
TEST_1148,348.57302238884427
TEST_1149,213.7780546569032
TEST_1150,145.86110615627018
TEST_1151,371.23885695318756
TEST_1152,346.9037550742194
TEST_1153,554.1227884171756
TEST_1154,330.8980357418827
TEST_1155,312.221228587518
TEST_1156,659.6417737756772
TEST_1157,451.47270565398355
TEST_1158,146.83427350852003
TEST_1159,455.07161857516155
TEST_1160,113.99310707903257
TEST_1161,72.91516528727895
TEST_1162,628.0612291897628
TEST_1163,443.2785603692963
TEST_1164,144.93132399707517
TEST_1165,747.8530182655179
TEST_1166,512.5330919485333
TEST_1167,262.8761246061332
TEST_1168,651.42319941
TEST_1169,160.63752527173313
TEST_1170,550.7639946420886
TEST_1171,554.7148437580573
TEST_1172,517.3115007444076
TEST_1173,243.28676632723713
TEST_1174,738.6915804762511
TEST_1175,556.503343008679
TEST_1176,145.47149777911528
TEST_1177,26.263779181757506
TEST_1178,150.08797495903093
TEST_1179,441.10265096628564
TEST_1180,44.71459865822355
TEST_1181,642.32242764017
TEST_1182,439.5385986504158
TEST_1183,449.261015328623
TEST_1184,755.2029823376284
TEST_1185,353.38633686354666
TEST_1186,50.37060449710338
TEST_1187,24.19796036230698
TEST_1188,644.7043298597621
TEST_1189,615.0419478717004
TEST_1190,544.081281036888
TEST_1191,240.9438543519375
TEST_1192,637.1661336588479
TEST_1193,757.9626200716176
TEST_1194,244.82247544582646
TEST_1195,386.5535295721128
TEST_1196,748.023457779135
TEST_1197,48.58718316217876
TEST_1198,462.3461074113304
TEST_1199,387.9379836603255
TEST_1200,381.97374291700135
TEST_1201,256.29903449581656
TEST_1202,453.09258916952695
TEST_1203,543.2358689705933
TEST_1204,541.392604426311
TEST_1205,258.9100274337536
TEST_1206,635.9973653785976
TEST_1207,256.19358288046004
TEST_1208,176.99641132147917
TEST_1209,447.0826790306665
TEST_1210,622.875511245992
TEST_1211,242.82647406403277
TEST_1212,650.3632213625392
TEST_1213,749.3051117422934
TEST_1214,451.4199832538998
TEST_1215,363.58206826759977
TEST_1216,250.74705640531147
TEST_1217,351.09145368338966
TEST_1218,48.51092707878675
TEST_1219,249.37903966911605
TEST_1220,219.29863395119486
TEST_1221,45.815011505689206
TEST_1222,348.37538790987765
TEST_1223,449.88558687293744
TEST_1224,650.0427502143685
TEST_1225,155.56065506181704
TEST_1226,37.20594758997455
TEST_1227,454.9393876402811
TEST_1228,277.57791376009953
TEST_1229,43.19187093228277
TEST_1230,680.1381193098812
TEST_1231,249.6607949263172
TEST_1232,758.8950080936769
TEST_1233,755.8061440601592
TEST_1234,97.42127915954511
TEST_1235,153.65038770312427
TEST_1236,626.3050880463768
TEST_1237,240.48529521083327
TEST_1238,640.80697251525
TEST_1239,252.27980948554983
TEST_1240,552.9228245983869
TEST_1241,655.4416942939783
TEST_1242,338.86862792817897
TEST_1243,155.00431555729128
TEST_1244,651.8945259157067
TEST_1245,744.8821636766287
TEST_1246,338.78526832962206
TEST_1247,227.03482758089643
TEST_1248,450.75463431449896
TEST_1249,759.0094475756385
TEST_1250,180.4934854946623
TEST_1251,625.2226535445666
TEST_1252,36.216154903487535
TEST_1253,250.71152431097616
TEST_1254,152.1303744962206
TEST_1255,440.1243027691602
TEST_1256,23.68803023240239
TEST_1257,545.1621873342624
TEST_1258,243.06043711496181
TEST_1259,138.38947887225876
TEST_1260,348.3051169279428
TEST_1261,647.2220884739261
TEST_1262,145.1858576968704
TEST_1263,48.33290184585045
TEST_1264,536.5708181029768
TEST_1265,45.573430452421526
TEST_1266,186.2139419600081
TEST_1267,540.6648801314344
TEST_1268,654.9777172644219
TEST_1269,448.57315033639145
TEST_1270,339.35623509297426
TEST_1271,252.189217171321
TEST_1272,143.1599029648296
TEST_1273,642.6146378364404
TEST_1274,565.7696841008196
TEST_1275,559.1204578606474
TEST_1276,755.5474959371147
TEST_1277,246.35168104746282
TEST_1278,557.8233435477632
TEST_1279,433.1350251627549
TEST_1280,748.9827164670405
TEST_1281,311.7676187618737
TEST_1282,24.383445190842494
TEST_1283,47.775289277582935
TEST_1284,352.7347418044495
TEST_1285,80.6126303750109
TEST_1286,632.4028608955408
TEST_1287,159.52207288120283
TEST_1288,341.1321290424925
TEST_1289,658.8281246985694
TEST_1290,231.88265649147453
TEST_1291,570.6496902692465
TEST_1292,564.440587344714
TEST_1293,627.5857151032699
TEST_1294,250.44590667850136
TEST_1295,337.27030537070823
TEST_1296,557.3356595873381
TEST_1297,330.8866170099708
TEST_1298,505.1503060183618
TEST_1299,149.36599222716382
TEST_1300,422.26172824910725
TEST_1301,444.2000724806817
TEST_1302,666.5953008749095
TEST_1303,451.30057635764274
TEST_1304,568.723873730907
TEST_1305,39.296485783062536
TEST_1306,589.9290973903828
TEST_1307,334.9161673227343
TEST_1308,615.412522733831
TEST_1309,341.61112166187684
TEST_1310,548.0773523300354
TEST_1311,296.73597109044357
TEST_1312,566.6373959725943
TEST_1313,448.0558012411525
TEST_1314,566.6886324272512
TEST_1315,242.30974000918525
TEST_1316,236.31684245475543
TEST_1317,448.5105705146882
TEST_1318,140.74830692141626
TEST_1319,45.2060200143289
TEST_1320,573.2588287159336
TEST_1321,33.921394966365
TEST_1322,650.1897068770749
TEST_1323,197.86193870695945
TEST_1324,157.7773427789498
TEST_1325,352.57541370626933
TEST_1326,149.4667673820297
TEST_1327,646.1662710327084
TEST_1328,351.03974534992005
TEST_1329,141.732143817505
TEST_1330,350.2512625909724
TEST_1331,444.2743812921864
TEST_1332,550.365652983083
TEST_1333,141.31492462061027
TEST_1334,446.41506069559523
TEST_1335,111.1868156772555
TEST_1336,741.3769460981924
TEST_1337,549.8106420482909
TEST_1338,446.88025576070527
TEST_1339,233.0001995977201
TEST_1340,260.275978634743
TEST_1341,430.3762578821873
TEST_1342,245.68351772900775
TEST_1343,583.5613900651683
TEST_1344,449.0315264443647
TEST_1345,444.682852167614
TEST_1346,636.0952777912503
TEST_1347,96.72018226662934
TEST_1348,28.92005803482452
TEST_1349,638.1345004000799
TEST_1350,651.338743153958
TEST_1351,130.06120874439938
TEST_1352,250.19493211428164
TEST_1353,755.9977007682488
TEST_1354,36.62528015514631
TEST_1355,655.0277898800439
TEST_1356,589.5787317817817
TEST_1357,446.5621713816937
TEST_1358,553.797245652634
TEST_1359,702.0715646550998
TEST_1360,558.5012501758498
TEST_1361,150.6872023166306
TEST_1362,391.6645307951077
TEST_1363,166.37176424854584
TEST_1364,252.38391050454982
TEST_1365,650.2645242188579
TEST_1366,111.77504530047176
TEST_1367,317.7947430517843
TEST_1368,252.95757835660515
TEST_1369,445.9592155784275
TEST_1370,246.8995909922947
TEST_1371,518.8402947509121
TEST_1372,650.1492574482879
TEST_1373,451.5096857190674
TEST_1374,300.49880586932034
TEST_1375,636.8665282502666
TEST_1376,544.1570892766302
TEST_1377,347.43090272895404
TEST_1378,34.9807917327383
TEST_1379,543.2745123844481
TEST_1380,252.04825127411345
TEST_1381,344.7414102571023
TEST_1382,53.413048392551
TEST_1383,146.8838417419022
TEST_1384,151.03537714856589
TEST_1385,539.0486445777055
TEST_1386,651.4282911153916
TEST_1387,454.3649820943672
TEST_1388,38.95305232196218
TEST_1389,467.77267567209043
TEST_1390,645.3383158232368
TEST_1391,753.1843549387582
TEST_1392,645.9442125979791
TEST_1393,265.068831984982
TEST_1394,764.1644387044769
TEST_1395,539.2341503774063
TEST_1396,363.1159765995279
TEST_1397,23.8759138674482
TEST_1398,450.4675741170446
TEST_1399,30.64609424573297
TEST_1400,644.3211864322969
TEST_1401,656.5725542521984
TEST_1402,450.1480146196104
TEST_1403,236.1839116894954
TEST_1404,752.4559169698325
TEST_1405,103.54277527210668
TEST_1406,150.64099460688803
TEST_1407,647.964450931401
TEST_1408,257.04609174116797
TEST_1409,148.2870691433665
TEST_1410,754.7892959259655
TEST_1411,533.1669714156969
TEST_1412,153.9913219530253
TEST_1413,158.01439672157983
TEST_1414,250.99954100587843
TEST_1415,651.1391542590752
TEST_1416,407.57559311402997
TEST_1417,746.9242468144772
TEST_1418,759.5826030692756
TEST_1419,128.08490219620563
TEST_1420,527.8857181227745
TEST_1421,139.86339101918594
TEST_1422,450.15711437015534
TEST_1423,252.4969803474148
TEST_1424,243.7210761902395
TEST_1425,445.0721491990229
TEST_1426,751.4425347308531
TEST_1427,642.428951630781
TEST_1428,522.4036988172988
TEST_1429,613.8002240992789
TEST_1430,219.4788888259036
TEST_1431,251.43975356894038
TEST_1432,562.5712264607862
TEST_1433,335.44668212656416
TEST_1434,359.19032771990635
TEST_1435,339.1459613502948
TEST_1436,145.76059493383923
TEST_1437,752.0617951291708
TEST_1438,156.4173329836589
TEST_1439,645.8394440992979
TEST_1440,450.9958730335771
TEST_1441,143.5099707648107
TEST_1442,551.4101872806592
TEST_1443,437.888407510027
TEST_1444,256.3784066979349
TEST_1445,545.4424349209485
TEST_1446,107.48227324700774
TEST_1447,446.6954018687028
TEST_1448,450.1885484885316
TEST_1449,760.833847687034
TEST_1450,644.7974840902586
TEST_1451,658.2417633852456
TEST_1452,651.0613545034732
TEST_1453,343.4531857489586
TEST_1454,653.5733293645687
TEST_1455,242.10567168496334
TEST_1456,452.14922740006654
TEST_1457,36.12291472070762
TEST_1458,540.4765856611623
TEST_1459,345.20359354785404
TEST_1460,555.5711601014638
TEST_1461,136.8850189430524
TEST_1462,35.597982090901425
TEST_1463,751.8133975353276
TEST_1464,362.93308003471645
TEST_1465,455.95208974966124
TEST_1466,148.55834215510603
TEST_1467,257.76091274382964
TEST_1468,248.87698160987628
TEST_1469,463.2555455114924
TEST_1470,40.598773053189376
TEST_1471,754.292656649715
TEST_1472,357.2311592540826
TEST_1473,249.00140631397767
TEST_1474,147.2152492817275
TEST_1475,534.1868126070752
TEST_1476,559.3359549215807
TEST_1477,327.8076296797925
TEST_1478,341.7592811576276
TEST_1479,234.0701212956512
TEST_1480,654.2679836414727
TEST_1481,147.8766235201443
TEST_1482,141.9572394251062
TEST_1483,449.49676218547506
TEST_1484,520.8628724560465
TEST_1485,113.13518235386096
TEST_1486,307.0194368160943
TEST_1487,751.9392738407831
TEST_1488,43.170739076652694
TEST_1489,55.49332537293819
TEST_1490,447.47349019170633
TEST_1491,647.2978229811625
TEST_1492,642.8902545285853
TEST_1493,101.31990669284394
TEST_1494,554.4972664075713
TEST_1495,150.58927567986157
TEST_1496,649.5406219569376
TEST_1497,346.06888192123785
TEST_1498,661.9543442118595
TEST_1499,360.6048311066166
TEST_1500,448.4127108869689
TEST_1501,367.33402812653776
TEST_1502,263.09282795137995
TEST_1503,351.06258566620374
TEST_1504,348.5992981502906
TEST_1505,56.152144728210864
TEST_1506,420.5997903918209
TEST_1507,368.64286684267597
TEST_1508,714.6441786222163
TEST_1509,649.4929182178181
TEST_1510,517.6363297889884
TEST_1511,259.38665742171065
TEST_1512,254.14617163276023
TEST_1513,475.4741550758175
TEST_1514,65.11504941290788
TEST_1515,249.37384667318156
TEST_1516,350.94442647862115
TEST_1517,449.3506715763223
TEST_1518,241.0583138918982
TEST_1519,661.5031434190416
TEST_1520,448.6073609050138
TEST_1521,682.9490215544109
TEST_1522,157.6023909695014
TEST_1523,242.95046647817088
TEST_1524,346.5165495365876
TEST_1525,649.9742436375404
TEST_1526,365.4974540697026
TEST_1527,343.3311203566435
TEST_1528,49.59362695879126
TEST_1529,447.22476891730196
TEST_1530,751.7704650936414
TEST_1531,308.0810275713005
TEST_1532,547.9534352119244
TEST_1533,37.965971572551155
TEST_1534,133.25518104739638
TEST_1535,351.212747654549
TEST_1536,551.6148218347573
TEST_1537,254.1872350098509
TEST_1538,348.9182084258125
TEST_1539,363.05566532057725
TEST_1540,343.9242827631577
TEST_1541,551.597663454749
TEST_1542,31.042555303422333
TEST_1543,250.87944252541502
TEST_1544,135.8130110568531
TEST_1545,624.396190057369
TEST_1546,459.0987234045951
TEST_1547,242.75879118726002
TEST_1548,564.0118382856986
TEST_1549,154.17990342571534
TEST_1550,226.60368639532112
TEST_1551,341.28340929952185
TEST_1552,152.9096963085244
TEST_1553,541.507236640067
TEST_1554,477.55356840435013
TEST_1555,255.33367555711172
TEST_1556,645.9060739544093
TEST_1557,739.8433669800874
TEST_1558,140.35100340549974
TEST_1559,344.7040160523251
TEST_1560,440.98153410107307
TEST_1561,244.1634401327275
TEST_1562,510.6281488050782
TEST_1563,146.917989490761
TEST_1564,449.057390418109
TEST_1565,252.7205424481609
TEST_1566,655.4481026018964
TEST_1567,247.3899455957506
TEST_1568,568.7755857530799
TEST_1569,554.7420013058033
TEST_1570,752.7734603882151
TEST_1571,35.02839827162079
TEST_1572,655.8817311171165
TEST_1573,458.8421130300904
TEST_1574,648.9863727313245
TEST_1575,133.48944805550678
TEST_1576,173.22402062669948
TEST_1577,558.2208384538643
TEST_1578,644.6272490890566
TEST_1579,646.4317038290226
TEST_1580,353.1067806837491
TEST_1581,711.5574250037328
TEST_1582,447.064718286
TEST_1583,362.71044787906965
TEST_1584,453.17737534146244
TEST_1585,446.31678901459935
TEST_1586,248.41691238421032
TEST_1587,760.2667137321423
TEST_1588,508.45447053387437
TEST_1589,343.6499500532176
TEST_1590,255.01967157249413
TEST_1591,339.2965161750953
TEST_1592,666.4789686351869
TEST_1593,558.3297006240168
TEST_1594,47.35605787761729
TEST_1595,748.1629565416263
TEST_1596,725.2619092098248
TEST_1597,564.2092454605113
TEST_1598,544.2998749490541
TEST_1599,229.02501643812028
TEST_1600,650.4790766397069
TEST_1601,152.55537955975677
TEST_1602,494.8611367569004
TEST_1603,708.955216681828
TEST_1604,155.01765322094394
TEST_1605,548.6864938230146
TEST_1606,348.08240124567743
TEST_1607,757.5218903493108
TEST_1608,249.1639478406256
TEST_1609,255.66119100354354
TEST_1610,450.7374888338364
TEST_1611,378.9281567570082
TEST_1612,439.69691536854793
TEST_1613,166.38518963093742
TEST_1614,183.45607799925588
TEST_1615,342.49886482235195
TEST_1616,247.74367380253102
TEST_1617,161.9997861714408
TEST_1618,358.7328490096759
TEST_1619,543.9510545019647
TEST_1620,147.72830364435993
TEST_1621,462.60673391489587
TEST_1622,451.74059222705057
TEST_1623,152.87352707404804
TEST_1624,454.66929360963866
TEST_1625,695.3577435186392
TEST_1626,742.138764544789
TEST_1627,349.0852324421579
TEST_1628,735.303508550901
TEST_1629,641.8876390054945
TEST_1630,589.4032397306415
TEST_1631,29.77335951913831
TEST_1632,648.1466379803567
TEST_1633,252.34060244660984
TEST_1634,442.848278327815
TEST_1635,452.99104825237646
TEST_1636,83.83678364709031
TEST_1637,451.8828255074035
TEST_1638,241.63258726273534
TEST_1639,247.25358066066408
TEST_1640,69.30487239096402
TEST_1641,346.24989226927994
TEST_1642,517.9536139104798
TEST_1643,151.31019116219107
TEST_1644,448.3778259276762
TEST_1645,239.81300889006025
TEST_1646,724.2868183963758
TEST_1647,341.5975976336282
TEST_1648,250.24069026906625
TEST_1649,79.61990787355796
TEST_1650,248.68437525887225
TEST_1651,709.2645580152059
TEST_1652,35.10801345245881
TEST_1653,151.72061008658568
TEST_1654,38.68471150584522
TEST_1655,358.5070289947607
TEST_1656,746.8392554100576
TEST_1657,144.45949687906526
TEST_1658,647.536364760479
TEST_1659,246.34748035399173
TEST_1660,513.8092505964094
TEST_1661,760.1802752739881
TEST_1662,87.38397382500635
TEST_1663,357.80230262929786
TEST_1664,387.4385221509513
TEST_1665,650.9286108950764
TEST_1666,162.7116520573899
TEST_1667,160.04110884257602
TEST_1668,56.84501843014735
TEST_1669,150.9265330001963
TEST_1670,544.1214434221856
TEST_1671,360.85817968969536
TEST_1672,348.7773314780971
TEST_1673,557.6849021546259
TEST_1674,451.0807494595307
TEST_1675,50.21185872374861
TEST_1676,364.40066422829034
TEST_1677,647.8115332880079
TEST_1678,139.06057015328287
TEST_1679,444.2134623387699
TEST_1680,600.7532835124113
TEST_1681,349.9440421949241
TEST_1682,361.1923513214216
TEST_1683,445.0993809804823
TEST_1684,354.0254836660747
TEST_1685,568.1346725988262
TEST_1686,335.2539933218247
TEST_1687,573.2053529130842
TEST_1688,32.45729115027024
TEST_1689,547.978327251328
TEST_1690,744.927346099094
TEST_1691,149.3995129454592
TEST_1692,364.83119645737173
TEST_1693,565.4500813654871
TEST_1694,747.2083238132541
TEST_1695,531.828207459369
TEST_1696,47.214237794591355
TEST_1697,260.1629973458961
TEST_1698,241.5838401175221
TEST_1699,339.329738577904
TEST_1700,450.05345616159104
TEST_1701,252.50145349259333
TEST_1702,245.5923414203549
TEST_1703,21.35128614079028
TEST_1704,759.5537352410755
TEST_1705,615.6376837595672
TEST_1706,383.66196161047964
TEST_1707,749.7361937869271
TEST_1708,630.4642214487521
TEST_1709,473.2688627522274
TEST_1710,373.3218806326154
TEST_1711,299.7952342844397
TEST_1712,644.3677643850936
TEST_1713,372.0671200990157
TEST_1714,451.6852544505851
TEST_1715,559.5614663081793
TEST_1716,250.57158045786554
TEST_1717,629.6516375755988
TEST_1718,650.112298200916
TEST_1719,384.30386973644283
TEST_1720,541.9205991598934
TEST_1721,159.34856498480434
TEST_1722,649.1641378213924
TEST_1723,143.68723393952376
TEST_1724,129.18366965915374
TEST_1725,648.4447611906745
TEST_1726,149.8746395044349
TEST_1727,247.49003256502385
TEST_1728,190.7382424663674
TEST_1729,244.14648342513794
TEST_1730,561.8448301985167
TEST_1731,36.50098440397008
TEST_1732,251.12253748210128
TEST_1733,700.6817908588839
TEST_1734,152.2539750015792
TEST_1735,448.49510853860374
TEST_1736,737.4318051920072
TEST_1737,250.83070804701222
TEST_1738,250.50530665224568
TEST_1739,155.36326321591002
TEST_1740,356.66458796346456
TEST_1741,656.487527207843
TEST_1742,256.78621285593925
TEST_1743,232.85743887906847
TEST_1744,47.86927388668623
TEST_1745,138.18141253745057
TEST_1746,522.3107550140934
TEST_1747,448.88209083743527
TEST_1748,365.81531317827546
TEST_1749,248.9244287591486
TEST_1750,243.20250033325942
TEST_1751,653.2334796377631
TEST_1752,547.3751415834319
TEST_1753,455.7556350348653
TEST_1754,150.66423621150574
TEST_1755,649.9337668525338
TEST_1756,452.6443516405868
TEST_1757,194.44306997846562
TEST_1758,147.6447291891373
TEST_1759,162.16646078373213
TEST_1760,243.04299778141666
TEST_1761,649.9081405913184
TEST_1762,578.94377726809
TEST_1763,753.3661531298819
TEST_1764,650.1577978464782
TEST_1765,450.22385267475806
TEST_1766,438.9984502933971
TEST_1767,42.550664622295386
TEST_1768,345.31647485609926
TEST_1769,348.2465362456744
TEST_1770,652.8649070054639
TEST_1771,648.9282593604355
TEST_1772,444.6307519272846
TEST_1773,575.2120983635042
TEST_1774,422.00910518659396
TEST_1775,445.16645830059304
TEST_1776,249.52503929182146
TEST_1777,743.2354552826566
TEST_1778,622.159988232374
TEST_1779,444.90243858883514
TEST_1780,245.7991341155431
TEST_1781,40.88138675918937
TEST_1782,207.11875909307622
TEST_1783,550.4117949217882
TEST_1784,539.0298650845821
TEST_1785,246.8300074570834
TEST_1786,431.90536448870876
TEST_1787,46.928281354960255
TEST_1788,342.29341712494374
TEST_1789,97.59589886642277
TEST_1790,649.2840619345262
TEST_1791,342.3448251998042
TEST_1792,129.22618289248217
TEST_1793,548.2874450533052
TEST_1794,43.48323856206779
TEST_1795,648.3381531681368
TEST_1796,249.7160570835435
TEST_1797,28.474917575114155
TEST_1798,232.0637483495535
TEST_1799,635.2350575546087
TEST_1800,362.45405467130576
TEST_1801,448.4472631121436
TEST_1802,634.7044784875765
TEST_1803,553.6873066159371
TEST_1804,252.16885268911756
TEST_1805,619.9648084182667
TEST_1806,403.0308822471594
TEST_1807,760.2307136683389
TEST_1808,454.749710157219
TEST_1809,639.0980458537167
TEST_1810,154.10635667671573
TEST_1811,638.0853924354585
TEST_1812,557.8547335096027
TEST_1813,539.5451492294729
TEST_1814,650.5498658567824
TEST_1815,147.42755402667552
TEST_1816,542.4969122560797
TEST_1817,556.4348957512391
TEST_1818,440.981785875927
TEST_1819,256.65459158458617
TEST_1820,122.27431148393613
TEST_1821,641.8189009153105
TEST_1822,99.42016290787295
TEST_1823,648.1119640827519
TEST_1824,43.5142196074684
TEST_1825,247.87143781784647
TEST_1826,714.6159862994126
TEST_1827,238.67059405571734
TEST_1828,157.24859418048132
TEST_1829,241.06455765613993
TEST_1830,135.21938226672796
TEST_1831,44.64338798207258
TEST_1832,349.3167442027378
TEST_1833,551.5842535728698
TEST_1834,349.3073968382638
TEST_1835,647.636212890435
TEST_1836,618.3305661941821
TEST_1837,198.02901714871376
TEST_1838,49.245022828376676
TEST_1839,53.30529725498417
TEST_1840,196.8333098068951
TEST_1841,620.8907343081996
TEST_1842,42.477757975149615
TEST_1843,757.2183812884479
TEST_1844,21.412344244783156
TEST_1845,47.92440896021941
TEST_1846,170.63508095640833
TEST_1847,651.3424809848295
TEST_1848,28.195893047252312
TEST_1849,738.292897568844
TEST_1850,259.31261524531584
TEST_1851,262.6923881507473
TEST_1852,342.57890723570176
TEST_1853,446.23521616903093
TEST_1854,230.41767280700736
TEST_1855,752.4513390867842
TEST_1856,494.0113987425629
TEST_1857,700.4110897205617
TEST_1858,562.9550193775096
TEST_1859,355.733011642933
TEST_1860,449.5230317519271
TEST_1861,446.08262216394996
TEST_1862,610.8216108397219
TEST_1863,447.15737367837954
TEST_1864,747.74400003132
TEST_1865,580.6757279327637
TEST_1866,536.9816462053884
TEST_1867,542.4330915502753
TEST_1868,42.540137873860175
TEST_1869,635.949602733649
TEST_1870,646.4118993766053
TEST_1871,148.51973335283373
TEST_1872,345.85742284891853
